name,reference product 
primary zinc production from concentrate,sulfur
primary zinc production from concentrate,sulfur
primary zinc production from concentrate,sulfur
primary zinc production from concentrate,sulfur
primary zinc production from concentrate,sulfur
primary zinc production from concentrate,sulfur
primary zinc production from concentrate,sulfur
primary zinc production from concentrate,sulfur
primary zinc production from concentrate,sulfur
primary zinc production from concentrate,sulfur
primary zinc production from concentrate,sulfur
primary zinc production from concentrate,sulfur
primary zinc production from concentrate,sulfur
primary zinc production from concentrate,sulfur
primary zinc production from concentrate,sulfur
primary zinc production from concentrate,sulfur
primary zinc production from concentrate,sulfur
primary zinc production from concentrate,sulfur
primary zinc production from concentrate,sulfur
primary zinc production from concentrate,sulfur
primary zinc production from concentrate,sulfur
primary zinc production from concentrate,sulfur
primary zinc production from concentrate,sulfur
primary zinc production from concentrate,sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
"sulfur production, petroleum refinery operation",sulfur
tantalum mine operation and beneficiation,"tantalum concentrate, 30% Ta2O5"
tantalum mine operation and beneficiation,"tantalum concentrate, 30% Ta2O5"
tantalum mine operation and beneficiation,"tantalum concentrate, 30% Ta2O5"
tantalum mine operation and beneficiation,"tantalum concentrate, 30% Ta2O5"
tantalum mine operation and beneficiation,"tantalum concentrate, 30% Ta2O5"
tantalum mine operation and beneficiation,"tantalum concentrate, 30% Ta2O5"
tantalum mine operation and beneficiation,"tantalum concentrate, 30% Ta2O5"
tantalum mine operation and beneficiation,"tantalum concentrate, 30% Ta2O5"
tantalum mine operation and beneficiation,"tantalum concentrate, 30% Ta2O5"
tantalum mine operation and beneficiation,"tantalum concentrate, 30% Ta2O5"
tantalum mine operation and beneficiation,"tantalum concentrate, 30% Ta2O5"
"tellurium production, semiconductor-grade","tellurium, semiconductor-grade"
"tellurium production, semiconductor-grade","tellurium, semiconductor-grade"
"tellurium production, semiconductor-grade","tellurium, semiconductor-grade"
"tellurium production, semiconductor-grade","tellurium, semiconductor-grade"
"tellurium production, semiconductor-grade","tellurium, semiconductor-grade"
"tellurium production, semiconductor-grade","tellurium, semiconductor-grade"
"rare earth oxides production, from rare earth carbonate concentrate",terbium oxide
"rare earth oxides production, from rare earth carbonate concentrate",thulium oxide
tin production,tin
